"Comment","Toxicity","toxic","severe_toxic","obscene","threat","insult","identity_hate","source","manual_override"
"bảo hiểm mua lúc trẻ thì chi phí sẽ thấp hơn rủi ro thì lúc nào cũng có nếu bạn có điều kiện thì nên mua sớm sau khi bạn có gia đình rồi có thể thay đổi người thụ hưởng trong hợp đồng bảo hiểm","0","0","0","0","0","0","0","victsd_train","0"
"thêm 1 lời cảnh tỉnh cho cha mẹ có con em hay sử dụng mạng xã hội nhất là con gái giới trẻ ngày nay càng ngày càng trở nên dễ dãi như phương tây cho rằng như thế mới là hợp thời sành điệu nên rất dễ xảy ra những vụ việc đau lòng như này","0","0","0","0","0","0","0","victsd_valid","0"
"so với kona chưa biết con nào option hơn nhưng kona nó nhìn đẹp và thanh thoát hơn nhiều xem ra xem ra hộp số dct của seltos có vấn đề về nhiệt độ và chuyển số đã ghi nhận việc tua máy lên cao 4000 vòng ở số 1 mà k chuyển số cao hơn đã lái thử và thấy rất chán","0","0","0","0","0","0","0","victsd_test","0"
"đội cứu hộ gì mà chỉ thấy có loe ngoe mấy người cũng mong điều may mắn mang đến tìm được bé gái","0","0","0","0","0","0","0","victsd_valid","0"
"mưa gió người dân miền trung tôi cũng quen rồi đó là điều kiện phải có của thiên nhiên từ ngàn xưa đến giờ nếu năm nào vào mùa mưa gió không có ắt là thất thường của khí hậu trái đất nếu mùa này ko bão bùng mưa lụt thì hẹn mùa tới sẽ mất mát mùa màng khô hạn thiếu nước sâu bệnh nhưng cũng mong là nhẹ nhẹ thôi","0","0","0","0","0","0","0","victsd_valid","0"
"theo bác này thì chủ yếu đi gia đình tuy nhiên lại muốn kết hợp vậy nên chọn i10 sedan có cốp sau tiện hơn hy vọng fadil có bản sedan nếu có thì lại khuyên bác ngược lại là chọn fadil","0","0","0","0","0","0","0","victsd_train","0"
"nên cách ly tất cả 14 ngày","0","0","0","0","0","0","0","victsd_valid","0"
"nghe mà tức đâu à biết thương con mình rồi con ngta ngta ko thương con nít biết gì mà lại hành sự như vậy","0","0","0","0","0","0","0","victsd_train","0"
"sao lại không điều tra các mỗi quan hệ tình cảm của nạn nhân ngay từ đầu nhỉ","1","1","0","1","0","1","0","victsd_train","0"
"arteta thực sự là khắc tinh của klopp","0","0","0","0","0","0","0","victsd_train","0"
"dù không ủng hộ và có phần không ưa trump nhưng cũng muốn ông đắc cử làn nữa vì sao vì trump đang lột tả những điều bất công tồn tại bấy lâu nay tuy thể hiện có phần khó coi nhưng đó là người dám nghĩ dám làm công bằng là công bằng","0","0","0","0","0","0","0","victsd_test","0"
"tội fati tự mình kiếm pen nếu không bị cướp là lập được hat trick rồi tiếc cho thần đồng","0","0","0","0","0","0","0","victsd_train","0"
"fan của mes cung rất mê cr7 2004 2008 vẫn trân trog nhug đóng góp của cr7 cho bog đá chỉ có nhận xét về mes thế này để tri ân anh k có mess tương quan giữa bar và real 10 năm qua sẽ rất khác tưởng tượng 1 cá nhân có thể góp phần để bar đá ngang chân hoặc 1 số trận ở cửa trên với real đội bóng ôg kẹ số 1 của thế giới là một điều gần như k tưởng cug tài nag của ini xavi và nhug tiền đạo eto villa mess đax hoàn thiện dc bộ khung làm đau đầu real khi đối đầu k dễ để lấy la liga trog tay real một time dài như vậy gracias messi","0","0","0","0","0","0","0","victsd_train","0"
"các nhà khoa học thực tế nghiên cứu cách nào xử lý tiết canh an toàn là hay nhất dân ghiền sẽ nhiệt liệt ủng hộ chứ cấm thì cũng uổng quá","1","1","0","1","0","1","0","victsd_valid","0"
"cho hỏi căn cứ theo luật thì vật nuôi vẫn là tài sản trộm chó tức là trộm cắp tài sản và các hàng quán mua chó trộm tức là tiêu thụ hàng gian tại sao chưa có hàng quán nào bị xử lý","1","1","0","1","0","1","0","victsd_train","0"
"học tập loài thông minh hơn trỗi dậy","0","0","0","0","0","0","0","victsd_train","0"
"đau lòng còn nhỏ quá","0","0","0","0","0","0","0","victsd_train","0"
"chúc mừng hàn quốc quốc gia có nhiều người gây tầm ảnh hưởng tôi cũng có tên trong danh sách 7 tỷ người ảnh hưởng đến hệ sinh thái toàn cầu","0","0","0","0","0","0","0","victsd_train","0"
"sao idol ko bỏ tiền ra mua về để dành c1 trời","0","0","0","0","0","0","0","victsd_train","0"
"phủ ceramic là cái rất vớ vẩn dán film thì toàn dán film đểu","1","1","0","0","0","0","0","victsd_train","0"
"hãy ăn năn sám hối không thì sẽ khổ ko bao giờ thoát","0","0","0","0","0","0","0","victsd_train","0"
"nha tôi co cha u nho hơn mô t tuô i vơ tôi tranh thu tă m cho con trong lu c đang nâ u ăn nên cho ca nha ăn thi t kho đen ca kho đen mâ y lâ n rô i haizzz cha ngon la nh gi nhưng cu ng không da m chê thâ m chi co n pha i dô i lo ng tâ m tă c ngon","1","1","0","0","0","0","0","victsd_train","0"
"nếu tái ngộ bayern mẹc xì và đồng đội có cơ hội đòi lại món nợ thua 2 8 ở tứ kết mùa trước chẳng biết có đòi được không hay lại mắc nợ tiếp b","0","0","0","0","0","0","0","victsd_valid","0"
"ra huế đà nẵng mà xem cuối tên đường có chú thích tên người đó luôn","0","0","0","0","0","0","0","victsd_train","0"
"thích xe nhật thì lấy ciaz đi bác bản nâng cấp cực đẹp trang bị ngon lành cành đào chứ lấy thùng tôn mà còn số sàn để chạy taxi à","0","0","0","0","0","0","0","victsd_train","0"
"theo dõi arteta từ thời everten đến arsenal mẫu tiền vệ kiểm soát không gian giữa sân rất tốt nhưng mà hlv arteta vẫn có phần hơi nghi ngờ trong phong cách huấn luyện tiền đạo tong trận thua liverpool này chủ lực hàng công pháo thủ dứt điểm còn hiền quá trong vòng cấm cần sát thủ ghi bàn hiệu quả không cần những diễn viên trông rất tinh tế khi xử lý bóng nhưng không mang lại hiệu quả thế trận cho đội","0","0","0","0","0","0","0","victsd_valid","0"
"qua bản đồ mới thấy mông cổ và lào cũng rất giỏi","0","0","0","0","0","0","0","victsd_valid","0"
"số liệu trên liệu đã phản ánh đúng thực chất của dịch bệnh chưa liệu các nước châu phi có bị bỏ quên ko","1","1","0","1","0","1","0","victsd_train","0"
"chỉ giỏi tự ái vặt lại thêm tính nhậu nhẹt nóng nảy rồi gây sự cạn lời","1","1","0","0","0","0","0","victsd_train","0"
"thấy các cây bị gãy đổ có nhiều cây bị sâu mục thân quá nhỉ","1","1","0","1","0","1","0","victsd_train","0"
"tôi không biết gì về hội họa nhưng thấy tranh vẽ rất có hồn xin cám ơn","0","0","0","0","0","0","0","victsd_train","0"
"bảo hiểm nhân thọ thực tế nó là bảo hiểm rủi do cho chính bạn và người thân nếu trong thời gian tham gia bảo hiểm bạn gặp rủi do thì nó mới phát huy tác dụng còn nếu bạn khoẻ mạnh vô sự thì bạn sẽ mất rất nhiều tiền cái gì cũng có hai mặt hết có tiền dư giả thì lên mua còn không dư giả gì thì không mua cũng được","0","0","0","0","0","0","0","victsd_valid","0"
"ns hà chương phổ nhạc và trình bày ca khúc quá hay","0","0","0","0","0","0","0","victsd_test","0"
"không phải con người nữa rồi xử mức án 30 năm với loại này cho xã hội bình yên","1","1","0","0","0","0","0","victsd_train","0"
"đơn giản là trở lên vĩ đại thôi là chưa đủ vì thế giới đang tiến tới việc toàn cầu hóa","0","0","0","0","0","0","0","victsd_valid","0"
"làm gói mỳ tôm d","0","0","0","0","0","0","0","victsd_test","0"
"chỉ tiếc cho johanna konta nóng vội đánh bóng hỏng nhiều quá thang le","1","1","0","0","0","0","0","victsd_train","0"
"hỡi những người làm nghề nạo phá thai hãy suy nghĩ lại đi các bạn đang kiếm tiền từ sự dữ các bạn có sống được không khi các bạn giết người và tạo ra sự chết","1","1","1","1","1","1","0","victsd_train","0"
"cần có khung hình cho những hành động côn đồ manh động này","1","1","0","0","0","0","0","victsd_train","0"
"việc làm nhân đạo và ý nghĩa","0","0","0","0","0","0","0","victsd_train","0"
"muốn tiết kiệm nhiên liệu vận hành êm ái ít hư hỏng vặt bán lại được giá hơn thì xài attrage muốn đồ chơi nhiều máy bốc thì chọn kia soluto trước tôi đi con attrage 2015 mua 420tr chạy 4 năm chỉ việc đổ xăng thay lốp nhớt sau bán lại được 300tr không thấy lỗ vốn","0","0","0","0","0","0","0","victsd_train","0"
"đã là tự nhiên thì hãy để cho nó được tự nhiên","0","0","0","0","0","0","0","victsd_train","0"
"con tôi mới học lớp một mới đi học được 3 tuần mà cô yêu cầu phải đọc trơn tôi không hiểu học 3 tuần mà đọc trơn thì chương trình học kiểu gì vậy các bác","1","1","0","1","0","1","0","victsd_train","0"
"điểm sàn các trường công bố không nói lên được điều gì cả","1","1","0","1","0","1","0","victsd_train","0"
"bánh mì đen này có nướng cháy thì nhìn qua cũng không phân biệt được","0","0","0","0","0","0","0","victsd_valid","0"
"anh ta nói đã thảo luận với anh nổ về vị trí trên sân thì hi vọng đó không phải là vị trí trung vệ cũng hi vọng fans cuồng bại đế đọc hiểu bài này để không còn đổ thừa do chủ tịch đem về bắt xài như trường hợp pogba ở mu mắc cười là bại đế đăng đàn kể công gọi điện thuyết phục pogba nhưng vẫn bị fans cuồng can đảm nói do ed đem về mới ghê","0","0","0","0","0","0","0","victsd_train","0"
"đúng là côn đồ giờ ra đường e chỉ biết câm nín dạ vâng các chú giờ ghê lắm","1","1","0","1","0","1","0","victsd_train","0"
"nhờ trump mà các công ty lớn như apple intel qualcomm chuyển phần lớn dây chuyền sản xuất về vn tạo ra hàng chục nghìn công ăn việc làm","1","1","0","1","0","1","0","victsd_train","0"
"phải thuê hlv cở ông nguyễn văn sĩ thì mới mong khác biệt","0","0","0","0","0","0","0","victsd_train","0"
"những nhà nuôi chó lúc nào cũng có câu cửa miệng chó nhà nuôi mà hiền lắm","0","0","0","0","0","0","0","victsd_valid","0"
"tưởng giàu chính chính còn nể ai ngờ đi bán hóa đơn giá trị gia tăng khống","0","0","0","0","0","0","0","victsd_train","0"
"quê nghèo lên xứ bình dươngsao không chí thú tìm đường làm ăn đua đòi lập nhóm lập băngchóng chầy phải sớm vào ăn cơm tù","0","0","0","0","0","0","0","victsd_valid","0"
"thật ra cậu này may mắn có gia đình đầu tư tiền của sang mỹ du học từ nhỏ nên cũng không có gì ngạc nhiên ở việt nam có những em hoàn cảnh xuất thân khó khăn hơn nhưng vẫn thành công và không phải cứ học giỏi là có thể trở thành giáo viên giỏi truyền đạt dễ hiểu cần nhiều yếu tố khác nữa","0","0","0","0","0","0","0","victsd_train","0"
"cây dao từ đâu ra của ai có lối thoát không","0","0","0","0","0","0","0","victsd_valid","0"
"tôi xin được phép dành một phiếu cho seltos tôi đây vừa nhận xe và cũng chạy được kha khá đây là một số trải nghiệm với seltos động cơ xe tăng tốc tốt động cơ êm mức tiêu hao nhiên liệu có thể đạt từ 6 5 7l 100km nếu dìu em nó tốt cảm giác lái tay lái hơi nhẹ cảm giác chưa chắc tay lắm hệ thống cân bằng rất ổn vào cua ko có cảm giác quăng đuôi cách âm dưới 80km h êm ghế lái bọc da tốt dễ chịuhệ thống giải trí m thanh tốt rất ổn tích hợp sẵn vietmap bản offline có cảnh báo tốc độ khi về giới hạn 60km h điện thoại rảnh tay usb video chưa thử đc nói chung tôi thấy đây là con xe ngon nhất trong phân khúc một số chia sẻ mong có thể hữu ích với bạn","0","0","0","0","0","0","0","victsd_train","0"
"đợt rồi mình cũng có thuê xe chạy dịch vụ đã từng chạy qua cả 2 chiếc theo cá nhân m thấy attrage cảm giác đi phố thì ngon chứ đường trường thì máy yếu chứ ko bốc như soluto trong phố thì ngang nhau","0","0","0","0","0","0","0","victsd_train","0"
"chính quyền không giải quyết tốt nếu cháu bé chẳng may bị đánh chết ai chịu trách nhiệm luật về trẻ em đã không được thực thi","0","0","0","0","0","0","0","victsd_train","0"
